ID_FASHI,RA_FASHI,DEC_FASHI,z_FASHI,OBJID_SDSS,RA_SDSS,DEC_SDSS,Probability_SDSS
,deg,deg,,,deg,deg,
20230018131,337.573,38.990,0.05512,1237672027320484434,337.591,38.985,0.920
20230018129,56.643,38.985,0.02113,1237661056894894840,56.645,38.986,0.999
20230055295,122.436,38.981,0.03560,1237654653099245687,122.437,38.987,0.987
20230018088,106.821,38.982,0.02256,1237673705038349005,106.810,38.989,0.998
20230055494,167.154,39.002,0.04345,1237664668976414857,167.162,38.992,0.911
20230052301,55.275,38.956,0.02069,1237661060113302175,55.308,38.995,0.922
20230018136,188.757,39.001,0.00747,1237664667373142193,188.757,38.996,0.975
20230018157,336.540,39.001,0.01570,1237672764969976093,336.549,38.999,0.998
20230018140,244.012,39.003,0.04275,1237659162812875084,244.012,38.999,0.997
20230018148,49.576,38.995,0.01991,1237661119704138012,49.577,39.000,1.000
20230055311,129.551,39.000,0.04106,1237657401341771982,129.559,39.001,0.979
20230018132,210.705,39.000,0.04340,1237662193998299441,210.697,39.002,0.818
20230061865,55.687,39.029,0.02100,1237661060113433520,55.660,39.003,0.912
20230018144,53.188,38.992,0.02065,1237661121852670211,53.193,39.003,0.995
20230050470,139.023,39.009,0.06961,1237658199666065600,139.019,39.003,0.984
20230018156,335.997,39.006,0.01875,1237672026246414717,335.998,39.003,1.000
20230018154,116.005,39.006,0.03629,1237651252015464945,116.000,39.004,0.990
20230018164,209.685,39.008,0.01886,1237662305650803061,209.683,39.008,0.998
20230018165,118.490,39.009,0.04098,1237653589017494110,118.496,39.008,0.989
20230018191,181.658,39.015,0.00334,1237664667370717493,181.674,39.009,0.971
20230018193,52.892,39.017,0.01661,1237661082663781664,52.899,39.011,0.994
20230018180,138.691,39.013,0.02381,1237657873791254628,138.695,39.012,0.998
20230042428,157.955,39.018,0.02261,1237661137961484669,157.964,39.014,0.960
20230018173,192.486,39.012,0.04056,1237662224070082596,192.485,39.014,0.996
20230018135,225.587,39.011,0.02975,1237661433784763417,225.593,39.016,0.837
20230018206,21.735,39.023,0.01837,1237666214617678032,21.740,39.018,1.000
20230018201,53.772,39.020,0.02340,1237661083200915135,53.777,39.020,0.998
20230018216,47.025,39.028,0.01716,1237670960556867665,47.038,39.020,0.973
20230018209,146.996,39.025,0.01926,1237660962943205845,146.994,39.022,0.992
20230018222,55.892,39.032,0.02153,1237661056357762265,55.883,39.023,0.960
20230055468,142.917,39.024,0.04393,1237660343935697279,142.918,39.024,0.961
20230018172,165.236,39.032,0.02538,1237664669512695982,165.236,39.025,0.987
20230018237,206.502,39.037,0.02445,1237662226222219921,206.495,39.028,0.909
20230018225,126.002,39.032,0.02844,1237657608035762602,126.005,39.028,0.989
20230055166,244.154,39.019,0.03184,1237659162812940491,244.150,39.029,0.962
20230061864,55.204,39.026,0.02119,1237661055820694185,55.205,39.030,0.830
20230018217,12.307,39.028,0.03565,1237673074208211400,12.306,39.030,1.000
20230018224,145.204,39.032,0.01883,1237660342862610586,145.207,39.030,0.995
20230018293,3.759,39.069,0.04819,1237666186187046977,3.762,39.031,0.961
20230018218,58.641,39.032,0.02081,1237661057969095007,58.644,39.031,0.996
20230018219,189.329,39.030,0.02026,1237664667373338812,189.324,39.031,0.980
20230018239,52.323,39.038,0.04464,1237661121315537207,52.326,39.032,0.999
20230051153,212.582,39.031,0.04665,1237662194535759893,212.571,39.035,0.818
20230018244,19.635,39.040,0.03691,1237671069529080169,19.625,39.037,0.990
20230018235,57.831,39.034,0.05450,1237661061724570377,57.840,39.038,0.998
20230018241,106.983,39.039,0.01760,1237673705038415305,106.975,39.041,0.882
20230018240,53.944,39.038,0.05511,1237661083200979136,53.942,39.042,1.000
20230018230,101.550,39.034,0.04494,1237673431765484278,101.542,39.043,0.974
20230051074,110.423,39.045,0.04799,1237663787412095374,110.415,39.044,0.999
20230054673,127.931,39.040,0.02503,1237657593540968462,127.928,39.046,0.959
20230018267,51.965,39.050,0.02383,1237661082126648805,51.961,39.052,0.990
20230018308,55.793,39.079,0.02165,1237661056357761113,55.764,39.059,0.936
20230018283,110.960,39.061,0.01734,1237663531862590069,110.964,39.059,0.995
20230018290,217.890,39.067,0.02639,1237661849869746503,217.903,39.061,0.888
20230018278,200.762,39.058,0.00805,1237662225146577007,200.771,39.064,0.959
20230054631,49.770,39.049,0.02572,1237661081052252432,49.736,39.066,0.000
20230018303,51.633,39.076,0.04524,1237661082126582451,51.625,39.071,0.970
20230051130,103.173,39.075,0.05100,1237673431229138223,103.166,39.073,0.848
20230018302,110.423,39.073,0.05218,1237663787412095492,110.423,39.073,1.000
20230018301,211.649,39.073,0.01916,1237662306188329854,211.648,39.074,0.982
20230018309,20.791,39.079,0.03787,1237671068455403550,20.794,39.076,1.000
20230018312,58.836,39.080,0.05739,1237661062261704080,58.839,39.077,0.998
20230018310,102.791,39.080,0.03250,1237673706647716524,102.797,39.077,0.996
20230054737,181.718,39.083,0.03883,1237664667370717887,181.728,39.084,0.861
20230054599,240.384,39.089,0.03075,1237659119869100437,240.385,39.084,0.993
20230018323,337.177,39.090,0.01511,1237672765506912858,337.185,39.085,1.000
20230061871,51.737,39.094,0.02330,1237661082126582152,51.744,39.086,0.910
20230018317,148.741,39.086,0.05567,1237660764845572332,148.739,39.087,0.998
20230018327,47.143,39.091,0.01703,1237670960556868455,47.151,39.088,1.000
20230018333,7.684,39.096,0.05512,1237659936439664798,7.693,39.089,0.997
20230018331,52.580,39.093,0.01907,1237661082663715005,52.581,39.091,0.988
20230042430,50.216,39.098,0.01849,1237661120241205814,50.216,39.096,1.000
20230061873,50.215,39.098,0.01849,1237661120241205814,50.216,39.096,1.000
20230018346,56.511,39.104,0.02120,1237661056894764487,56.513,39.104,0.998
20230018350,245.334,39.105,0.06466,1237659324418490814,245.344,39.105,0.806
20230061869,126.163,39.081,0.04071,1237657608035827863,126.164,39.106,0.946
20230052474,55.332,39.100,0.02064,1237661060113301880,55.329,39.107,0.998
20230018345,51.563,39.104,0.01474,1237661082126516677,51.564,39.109,0.994
20230018352,103.676,39.107,0.04045,1237673431229268433,103.675,39.109,1.000
20230018361,337.397,39.113,0.01512,1237672027320353980,337.403,39.109,0.996
20230055230,54.694,39.117,0.04195,1237661055820562744,54.684,39.112,0.999
20230018375,9.245,39.121,0.01918,1237659930534412676,9.246,39.114,0.999
20230018365,55.981,39.116,0.01720,1237661060650304766,55.981,39.116,1.000
20230018368,358.136,39.117,0.04128,1237663234984575182,358.138,39.118,1.000
20230018381,7.710,39.124,0.07278,1237659936439665217,7.709,39.125,1.000
20230018378,55.893,39.123,0.02217,1237661056357762658,55.897,39.126,0.989
20230018382,51.383,39.125,0.04506,1237661120778405159,51.384,39.127,0.990
20230018380,52.799,39.124,0.01962,1237661082663715188,52.801,39.129,0.999
20230018397,233.367,39.140,0.01880,1237662474763108673,233.356,39.129,0.734
20230055586,219.886,39.130,0.03144,1237661872415113851,219.888,39.130,0.989
20230018394,204.937,39.138,0.00227,1237662226221694990,204.936,39.134,0.988
20230018385,110.131,39.131,0.06967,1237663787948966033,110.140,39.134,1.000
20230051112,205.883,39.134,0.05482,1237662226222023111,205.882,39.135,0.994
20230055255,52.560,39.140,0.02711,1237661082663650498,52.566,39.135,0.980
20230018395,336.883,39.139,0.02944,1237672765506848611,336.892,39.142,0.970
20230018402,57.257,39.144,0.04341,1237661057431832534,57.258,39.144,0.999
20230018416,110.712,39.156,0.02015,1237663787412160805,110.700,39.149,0.934
20230018423,336.741,39.162,0.02980,1237672026783352228,336.742,39.150,0.903
20230042433,149.837,39.152,0.02320,1237661850920943902,149.839,39.151,0.983
20230018417,122.223,39.156,0.03264,1237655108895768620,122.221,39.155,0.999
20230018400,55.602,39.142,0.02094,1237661056357695682,55.610,39.155,0.975
20230018419,191.244,39.158,0.03601,1237662224069623906,191.246,39.156,0.997
20230018424,200.762,39.164,0.00806,1237664295295713534,200.761,39.161,0.958
20230018427,55.548,39.166,0.04383,1237661056357631392,55.550,39.165,1.000
20230018425,102.418,39.165,0.05556,1237673431765746921,102.428,39.166,0.965
20230018433,14.708,39.170,0.06245,1237673072598188650,14.710,39.166,0.999
20230018430,106.281,39.167,0.02292,1237673705575089269,106.283,39.166,0.999
20230018434,12.676,39.170,0.07322,1237676440927142859,12.685,39.168,0.927
20230018460,337.580,39.186,0.01746,1237672766043848827,337.545,39.173,0.989
20230018454,336.183,39.183,0.01875,1237672764969845023,336.182,39.184,0.991
20230018462,52.363,39.188,0.02152,1237661082663584903,52.367,39.186,1.000
20230018457,53.085,39.185,0.01841,1237661121852605705,53.086,39.186,0.999
20230055388,357.571,39.192,0.03953,1237663234447638739,357.603,39.187,0.974
20230018483,357.609,39.200,0.07629,1237663234447638739,357.603,39.187,0.992
20230018470,53.361,39.192,0.02013,1237661083200782390,53.359,39.190,0.989
20230018468,20.066,39.192,0.02219,1237666216228291027,20.070,39.191,1.000
20230018473,124.500,39.196,0.01281,1237657609109177032,124.505,39.193,0.995
20230018477,105.355,39.199,0.06432,1237673430692987414,105.356,39.193,0.992
20230055485,251.131,39.197,0.02332,1237655501884818098,251.131,39.198,0.982
20230055331,108.649,39.193,0.04085,1237663656415920166,108.648,39.199,0.895
20230018480,182.133,39.199,0.03722,1237662224066543649,182.135,39.199,0.998
20230018476,20.625,39.198,0.02633,1237666215691420318,20.628,39.199,1.000
20230018475,55.081,39.197,0.04112,1237661060113171182,55.082,39.201,0.978
20230018444,116.667,39.178,0.01319,1237651191887757686,116.668,39.202,0.939
20230018481,58.645,39.200,0.04528,1237661062261638224,58.644,39.202,1.000
20230018494,337.120,39.206,0.01847,1237672027320287586,337.122,39.204,1.000
20230018485,52.603,39.202,0.02134,1237661082663651345,52.610,39.206,0.932
20230055238,56.129,39.206,0.04161,1237661060650369178,56.131,39.207,1.000
20230055357,184.542,39.209,0.03685,1237662224067330621,184.542,39.207,0.983
20230042440,49.142,39.206,0.01521,1237661119704007551,49.142,39.208,1.000
20230018506,122.252,39.209,0.03267,1237655108895769398,122.250,39.209,0.974
20230018502,336.782,39.208,0.02985,1237672765506781722,336.785,39.211,1.000
20230055361,188.045,39.216,0.03619,1237662224068575291,188.050,39.212,0.982
20230018514,102.400,39.215,0.05551,1237673431765746175,102.387,39.220,0.979
20230018537,120.164,39.229,0.06877,1237654390566158631,120.142,39.221,0.938
20230018530,51.033,39.225,0.04599,1237661120778272848,51.030,39.221,1.000
20230055579,215.708,39.220,0.03518,1237662307800252507,215.706,39.223,0.993
20230018523,224.839,39.220,0.03931,1237661360768942225,224.815,39.224,0.860
20230018534,357.940,39.228,0.04193,1237663234984509714,357.941,39.224,0.997
20230018531,147.403,39.225,0.00546,1237660962943402188,147.404,39.225,1.000
20230018516,192.412,39.216,0.04062,1237664294219153534,192.409,39.226,0.955
20230051137,357.731,39.236,0.04847,1237662963857490692,357.738,39.227,0.990
20230018540,58.510,39.230,0.04556,1237661062261572971,58.512,39.228,0.962
20230018536,10.425,39.229,0.01966,1237659934292771552,10.429,39.233,0.995
20230042462,58.098,39.238,0.02286,1237661057968900198,58.101,39.235,0.884
20230018550,57.785,39.238,0.04350,1237661061724504879,57.781,39.235,0.982
20230055600,12.080,39.249,0.03678,1237676441463947543,12.074,39.237,0.983
20230055222,54.843,39.258,0.04164,1237661060113105627,54.877,39.238,0.991
20230018549,55.905,39.237,0.02292,1237661060650305008,55.903,39.241,0.998
20230018532,45.939,39.227,0.01756,1237670961630479163,45.944,39.242,0.930
20230018573,51.103,39.252,0.01609,1237661120778273453,51.109,39.242,0.996
20230051138,357.370,39.244,0.05092,1237663234447574749,357.372,39.242,0.937
20230018554,55.758,39.239,0.02278,1237661060650238493,55.761,39.244,0.991
20230018545,55.596,39.234,0.04101,1237661056357630485,55.600,39.244,1.000
20230018575,47.709,39.253,0.01455,1237670458047136238,47.714,39.253,0.999
20230052454,171.788,39.251,0.00721,1237662225136812166,171.802,39.256,0.904
20230018578,357.311,39.253,0.02912,1237662963320619344,357.317,39.256,0.993
20230061879,224.442,39.264,0.03358,1237661360768811670,224.440,39.259,0.835
20230018586,103.505,39.262,0.05212,1237673706647978565,103.503,39.263,1.000
20230042485,46.904,39.267,0.02800,1237670458583875974,46.909,39.270,1.000
20230018594,358.305,39.266,0.04291,1237663230702387264,358.310,39.273,0.996
20230018698,48.138,39.319,0.01461,1237670960020259115,48.111,39.275,0.849
20230018606,179.200,39.275,0.02330,1237664667906736310,179.182,39.277,0.990
20230018610,226.620,39.280,0.03738,1237661361843208347,226.619,39.281,0.999
20230042515,191.364,39.302,0.02446,1237664294218825971,191.422,39.283,0.001
20230018636,185.440,39.296,0.02342,1237662224067657987,185.450,39.284,0.918
20230061880,113.267,39.285,0.03693,1237651274027303316,113.270,39.288,0.992
20230018625,51.545,39.290,0.04240,1237661082126516908,51.550,39.289,0.997
20230042503,155.280,39.288,0.02344,1237661139034439747,155.282,39.290,0.995
20230018640,22.218,39.296,0.01650,1237666214080938872,22.214,39.291,0.982
20230018632,49.757,39.294,0.02002,1237661120241009632,49.754,39.293,0.999
20230018637,55.989,39.296,0.01674,1237661060650303588,55.987,39.295,1.000
20230018742,55.956,39.339,0.02261,1237661060650303588,55.987,39.295,1.012
20230052455,150.148,39.287,0.01552,1237661850921074904,150.150,39.295,0.891
20230018633,192.136,39.294,0.03590,1237664294219023513,192.136,39.296,0.965
20230061881,204.827,39.289,0.05483,1237662226221629569,204.828,39.296,0.995
20230042509,57.764,39.295,0.02916,1237661061724505003,57.767,39.297,0.999
20230018646,58.597,39.297,0.02112,1237661062261572265,58.600,39.298,0.995
20230018642,182.143,39.297,0.03736,1237662224066543946,182.141,39.301,0.876
20230018643,358.207,39.297,0.04077,1237663230702322338,358.216,39.302,0.999
20230018656,358.173,39.303,0.04928,1237663230702322338,358.216,39.302,0.988
20230018659,53.371,39.304,0.02035,1237661083200718000,53.372,39.304,0.988
20230042517,58.098,39.306,0.02003,1237661057968898804,58.099,39.306,1.000
20230018652,54.578,39.300,0.04419,1237661055820497145,54.582,39.307,0.950
20230018668,47.588,39.306,0.01503,1237670458047137910,47.584,39.309,0.984
20230018658,11.334,39.304,0.01967,1237673075281821852,11.334,39.310,0.985
20230142538,181.879,39.292,0.00353,1237662224066478327,181.885,39.311,0.954
20230018679,46.932,39.312,0.01632,1237670458583876666,46.929,39.311,0.999
20230018717,14.833,39.323,0.05805,1237673072598254116,14.836,39.316,1.000
20230042540,128.562,39.329,0.02772,1237657606425805165,128.553,39.317,0.919
20230018703,356.299,39.326,0.08318,1237663233373700413,356.308,39.319,0.994
20230018786,19.599,39.351,0.01956,1237671069529146770,19.645,39.320,0.002
20230051043,206.953,39.325,0.04753,1237662193460118037,206.948,39.322,0.885
20230051180,246.605,39.321,0.05550,1237659325492428943,246.600,39.323,0.999
20230018739,55.534,39.339,0.04337,1237661056357630946,55.548,39.326,0.945
20230018704,46.032,39.326,0.01750,1237670961630545632,46.031,39.327,0.992
20230018670,56.088,39.324,0.02207,1237661056894632007,56.079,39.331,1.000
20230061888,56.030,39.354,0.04138,1237661056894632007,56.079,39.331,0.997
20230055237,56.043,39.361,0.04093,1237661056894632007,56.079,39.331,0.997
20230052482,56.690,39.327,0.01641,1237661061187305837,56.698,39.332,0.959
20230018709,108.993,39.327,0.05541,1237663789022642645,108.994,39.332,0.999
20230018732,53.071,39.335,0.02108,1237661083200651620,53.059,39.333,0.987
20230018728,20.661,39.333,0.02300,1237666215691486775,20.663,39.335,0.964
20230055242,56.457,39.366,0.04257,1237661056894697906,56.418,39.335,0.968
20230018753,53.021,39.354,0.04439,1237661083200651567,53.046,39.335,0.948
20230018736,53.417,39.340,0.02160,1237661083200717411,53.411,39.336,0.999
20230061883,337.579,39.335,0.01533,1237672766043783501,337.587,39.336,0.999
20230018755,53.737,39.339,0.02141,1237661055283366395,53.740,39.336,0.860
20230018743,55.746,39.339,0.02150,1237661060650238066,55.757,39.337,0.993
20230018712,55.433,39.332,0.02194,1237661056357564983,55.435,39.337,1.000
20230018734,241.825,39.335,0.03091,1237661386004758636,241.830,39.339,0.987
20230055241,53.828,39.333,0.04291,1237661059575972076,53.834,39.339,0.999
20230061884,7.577,39.347,0.02542,1237659932144763239,7.571,39.340,0.944
20230051090,335.723,39.349,0.05004,1237672026246219060,335.724,39.341,0.989
20230018731,103.362,39.335,0.05026,1237673706647912960,103.355,39.342,0.978
20230018758,228.463,39.347,0.03627,1237661465446252935,228.461,39.342,0.971
20230050503,107.343,39.336,0.06856,1237673430156771849,107.352,39.343,0.995
20230018759,239.503,39.347,0.03099,1237659119331967483,239.503,39.345,0.965
20230018761,358.952,39.349,0.03443,1237662964931297687,358.949,39.347,0.999
20230042534,56.917,39.344,0.02131,1237661057431699759,56.916,39.347,1.000
20230042531,48.738,39.345,0.01697,1237661119703810280,48.741,39.349,1.000
20230018776,238.122,39.355,0.02638,1237662501078892915,238.126,39.352,0.986
20230018865,230.529,39.399,0.02640,1237658203989278995,230.516,39.354,0.073
20230018768,51.318,39.352,0.02737,1237661082126386561,51.319,39.355,0.999
20230055252,52.237,39.353,0.02382,1237661082663518689,52.232,39.358,0.947
20230018844,5.204,39.390,0.03193,1237666185650634864,5.209,39.361,0.872
20230018797,48.443,39.360,0.01445,1237670457510463248,48.445,39.362,0.956
20230018770,55.919,39.362,0.02297,1237661060650239756,55.925,39.363,0.996
20230018800,53.978,39.369,0.03825,1237661059575973032,53.943,39.365,0.895
20230018807,20.841,39.371,0.01894,1237671068455534979,20.852,39.366,0.998
20230055212,118.613,39.338,0.04201,1237653589017624758,118.604,39.372,1.000
20230018823,55.662,39.377,0.02208,1237661060650173702,55.648,39.373,0.922
20230018781,56.138,39.357,0.02285,1237661056894632644,56.124,39.378,0.910
20230018831,103.699,39.381,0.01764,1237673706648043866,103.703,39.378,0.997
20230018846,54.414,39.387,0.02073,1237661055820432416,54.417,39.383,0.999
20230018854,51.811,39.393,0.04182,1237661121315275707,51.812,39.384,0.998
20230050501,358.524,39.377,0.06789,1237663235521380873,358.529,39.386,0.995
20230018950,229.465,39.440,0.02623,1237661465983452051,229.452,39.391,0.000
20230018862,358.875,39.398,0.06840,1237662964931298138,358.877,39.392,0.978
20230018851,57.232,39.393,0.02076,1237661057431765910,57.236,39.392,1.000
20230018859,10.942,39.395,0.03287,1237676442537492798,10.946,39.392,0.997
20230018888,133.824,39.410,0.04155,1237657629513023818,133.827,39.393,0.978
20230018850,56.146,39.392,0.02285,1237661056894634040,56.144,39.395,0.937
20230018941,134.564,39.436,0.04511,1237657628976349285,134.600,39.397,0.985
20230018883,336.431,39.406,0.03025,1237672026783219929,336.433,39.398,0.997
20230018847,108.213,39.389,0.06935,1237673705038873052,108.214,39.398,0.998
20230018849,53.548,39.394,0.02068,1237661055283299597,53.551,39.400,0.992
20230118755,53.822,39.405,0.02122,1237661059575907156,53.826,39.400,0.996
20230018867,356.657,39.400,0.03790,1237662962783617361,356.662,39.400,1.000
20230052479,55.511,39.403,0.02081,1237661060650109245,55.510,39.402,0.989
20230052477,55.251,39.401,0.02065,1237661056357499324,55.245,39.403,1.000
20230018886,57.056,39.408,0.01688,1237661057431700555,57.063,39.405,0.979
20230018877,7.738,39.404,0.03720,1237659932144763446,7.739,39.408,0.999
20230018880,52.325,39.405,0.02116,1237661082663520284,52.329,39.409,0.988
20230018890,226.545,39.410,0.03078,1237661361843142938,226.542,39.409,0.996
20230018905,54.708,39.418,0.04145,1237661060113041001,54.726,39.410,0.886
20230018895,53.230,39.413,0.02140,1237661083200651870,53.229,39.413,0.998
20230018885,50.084,39.408,0.02553,1237661081589187365,50.090,39.413,0.998
20230018917,110.514,39.422,0.05172,1237673704502722871,110.527,39.417,0.926
20230018907,45.867,39.419,0.01488,1237670459657487452,45.870,39.418,0.999
20230018937,336.508,39.434,0.03070,1237672026783220073,336.505,39.420,0.988
20230018997,230.439,39.462,0.06495,1237658203989279036,230.406,39.420,0.000
20230018929,7.615,39.428,0.07041,1237659932144763369,7.608,39.421,0.999
20230018884,55.389,39.406,0.04455,1237661056357565527,55.408,39.422,0.988
20230018919,53.071,39.424,0.04204,1237661083200651339,53.073,39.423,0.965
20230018921,335.816,39.425,0.01865,1237672026246218928,335.826,39.423,0.993
20230018906,21.353,39.419,0.01869,1237671067918664238,21.360,39.423,0.997
20230018925,129.922,39.426,0.04051,1237657118411063482,129.927,39.425,0.969
20230018920,54.808,39.425,0.04027,1237661060113040179,54.818,39.425,0.991
20230018927,140.074,39.427,0.01395,1237658203960181086,140.077,39.425,0.997
20230018913,51.905,39.422,0.04175,1237661082663452689,51.903,39.426,1.000
20230018934,51.997,39.432,0.02711,1237661082663454541,52.000,39.426,0.985
20230018922,22.469,39.426,0.03696,1237671066844988038,22.469,39.426,0.997
20230018901,52.819,39.416,0.02489,1237661083200586598,52.841,39.426,0.995
20230018911,22.283,39.421,0.02754,1237666214081003757,22.302,39.426,0.999
20230018926,256.006,39.427,0.03498,1237654954281010841,256.004,39.427,0.930
20230018932,8.650,39.432,0.01962,1237659935903122841,8.660,39.430,0.977
20230018953,55.145,39.441,0.04117,1237661056357499781,55.146,39.432,0.993
20230055345,229.981,39.442,0.04127,1237658203989147912,229.981,39.435,0.982
20230018954,235.725,39.442,0.06177,1237662301905683143,235.723,39.435,0.893
20230018944,54.446,39.437,0.02036,1237661055820431616,54.447,39.436,1.000
20230018945,149.151,39.437,0.04738,1237661851457618700,149.150,39.439,0.906
20230018956,8.726,39.442,0.03236,1237659935903122313,8.728,39.440,0.999
20230018959,231.518,39.444,0.06515,1237662474225648252,231.516,39.444,0.960
20230018971,49.899,39.452,0.02562,1237661081589121194,49.903,39.446,0.998
20230018966,52.132,39.449,0.03048,1237661082663454803,52.130,39.446,0.990
20230018961,104.064,39.446,0.04600,1237673706648174969,104.066,39.446,1.000
20230018991,54.024,39.460,0.03875,1237661059575973329,54.026,39.449,0.946
20230018969,48.559,39.450,0.01048,1237670457510527016,48.550,39.452,0.986
20230018977,54.705,39.454,0.04412,1237661060113039664,54.716,39.453,0.935
20230055479,256.776,39.453,0.03208,1237665569835385645,256.776,39.455,0.997
20230018980,54.476,39.455,0.04107,1237661055820431604,54.474,39.455,0.998
20230019031,140.184,39.477,0.06961,1237657873254908146,140.187,39.458,0.865
20230018993,55.866,39.462,0.02149,1237661056894501701,55.863,39.461,1.000
20230019005,21.471,39.466,0.01888,1237671067918729992,21.476,39.464,0.988
20230051120,108.495,39.472,0.05557,1237663789559513498,108.491,39.464,0.992
20230019001,56.276,39.464,0.02133,1237661061187175376,56.274,39.464,1.000
20230019007,47.454,39.466,0.01088,1237670960557065734,47.456,39.466,1.000
20230019003,210.728,39.465,0.06323,1237662194535104699,210.720,39.466,0.987
20230019028,356.999,39.476,0.07712,1237662963320488147,356.999,39.466,0.994
20230019010,50.326,39.468,0.02982,1237661120778011758,50.327,39.467,0.999
20230019015,54.142,39.470,0.04171,1237661055820300964,54.144,39.468,1.000
20230019013,109.616,39.469,0.05283,1237663788485902881,109.615,39.468,1.000
20230019020,148.205,39.472,0.04116,1237660962943664581,148.204,39.469,0.996
20230019019,155.085,39.472,0.04449,1237661384386740919,155.086,39.472,0.989
20230019023,11.128,39.472,0.05341,1237676442537558342,11.128,39.473,0.997
20230019029,357.206,39.476,0.07733,1237662963320488179,357.208,39.479,0.997
20230055471,144.742,39.485,0.03267,1237660343399416463,144.746,39.480,0.916
20230019033,138.305,39.479,0.02360,1237657874328125573,138.298,39.481,0.943
20230055431,49.908,39.477,0.02726,1237661081589121823,49.912,39.482,0.994
20230019054,336.384,39.492,0.02979,1237672026783155456,336.392,39.483,0.998
20230019042,247.385,39.483,0.03111,1237659330852225868,247.387,39.483,0.986
20230055426,47.986,39.501,0.04022,1237670960020325899,48.026,39.485,0.388
20230019034,53.541,39.479,0.01813,1237661059575841161,53.544,39.486,0.994
20230019048,336.325,39.487,0.01630,1237672026783154585,336.326,39.490,1.000
20230019055,52.231,39.492,0.02729,1237661121852277833,52.231,39.492,1.000
20230019060,53.908,39.495,0.03848,1237661059575908148,53.914,39.494,0.992
20230019058,53.971,39.494,0.04165,1237661059575974157,53.972,39.494,0.990
20230019075,357.748,39.501,0.04222,1237662963857425352,357.751,39.497,0.992
20230019063,52.857,39.496,0.02433,1237661083200521444,52.865,39.498,0.999
20230019086,123.339,39.504,0.04405,1237655108359225687,123.326,39.499,0.984
20230019069,50.896,39.499,0.02723,1237661082126255518,50.900,39.501,1.000
20230019073,52.890,39.501,0.02277,1237661083200521679,52.893,39.502,0.999
20230019084,235.761,39.504,0.02344,1237662500004495729,235.764,39.505,0.997
20230019095,145.117,39.512,0.02316,1237660343399547191,145.113,39.506,0.955
20230019103,52.286,39.518,0.02321,1237661121852278007,52.290,39.512,0.992
20230019099,52.960,39.516,0.02405,1237661083200586684,52.959,39.514,1.000
20230019102,49.853,39.516,0.01387,1237661081589056621,49.853,39.517,1.000
20230019100,53.781,39.516,0.03813,1237661059575906629,53.783,39.517,1.000
20230019135,204.339,39.530,0.04897,1237664296370569604,204.355,39.520,0.891
20230055104,9.699,39.523,0.04047,1237659930534609764,9.701,39.520,0.997
20230019128,233.434,39.528,0.05975,1237662498393227588,233.438,39.523,0.973
20230019120,53.970,39.526,0.01836,1237661055820235139,53.968,39.525,0.999
20230019113,51.593,39.523,0.01504,1237661121315210064,51.595,39.527,0.999
20230019138,358.020,39.531,0.04080,1237663234984378773,358.022,39.527,0.994
20230019139,245.713,39.531,0.07537,1237659324955296565,245.720,39.527,0.973
20230019137,48.810,39.531,0.02653,1237661081051923306,48.813,39.531,1.000
20230019126,51.722,39.527,0.04149,1237661082663322166,51.724,39.531,1.000
20230019146,51.568,39.534,0.02317,1237661121315209977,51.575,39.537,0.996
20230019153,333.579,39.540,0.01697,1237672024635146650,333.585,39.537,1.000
20230019142,22.711,39.532,0.03705,1237666213544198759,22.709,39.538,0.994
20230061900,104.328,39.536,0.02396,1237673706648306199,104.330,39.539,0.901
20230019145,57.626,39.533,0.02901,1237661057968702064,57.627,39.539,0.997
20230019158,112.722,39.543,0.05091,1237673703966638859,112.722,39.541,0.997
20230019172,55.200,39.548,0.04452,1237661056357434766,55.195,39.542,0.994
20230019174,105.421,39.549,0.02205,1237673706111762989,105.423,39.545,0.998
20230019129,8.430,39.528,0.01944,1237659931608088834,8.424,39.545,1.000
20230019166,8.704,39.546,0.01932,1237659935903186981,8.713,39.545,1.000
20230019239,53.577,39.591,0.01822,1237661059575840980,53.581,39.546,1.011
20230019204,249.617,39.569,0.03141,1237655473431904583,249.618,39.547,0.703
20230019169,54.759,39.548,0.04134,1237661060113042218,54.759,39.547,0.994
20230019180,51.517,39.552,0.04219,1237661121315144181,51.503,39.548,0.992
20230019163,55.914,39.545,0.01624,1237661056894501582,55.918,39.548,1.000
20230055538,189.946,39.548,0.04086,1237662224606036103,189.949,39.548,0.997
20230019165,49.281,39.546,0.01923,1237661120240813104,49.280,39.549,0.998
20230019160,116.196,39.543,0.04154,1237651192424693816,116.229,39.552,0.993
20230019177,234.299,39.551,0.01473,1237662498930295108,234.300,39.554,0.997
20230019184,22.298,39.554,0.02713,1237666214081069630,22.299,39.556,1.000
20230055234,50.070,39.563,0.04063,1237661081589121474,50.072,39.561,1.000
20230019195,138.287,39.562,0.02352,1237658200739741968,138.286,39.563,1.000
20230019193,105.628,39.562,0.02260,1237673706111828563,105.625,39.564,0.999
20230055483,257.694,39.563,0.04150,1237662701870711702,257.694,39.565,0.917
20230019205,145.068,39.569,0.02314,1237660343399547501,145.065,39.566,0.980
20230019196,53.335,39.562,0.04210,1237661055283234002,53.342,39.567,0.992
20230019179,178.812,39.551,0.02316,1237662224602300581,178.811,39.567,0.807
20230052475,50.284,39.568,0.01324,1237661120777946398,50.287,39.567,0.998
